,address,balance,publicKey,username,delegate
21168,14004250559794481535S,87872237,cfcbeff75706ead6be12f0778e7956f48cf7d2c0e9063b38e82f1f1520b2bfe1,expansio,943285078285187201S
21169,61800475831569831S,108725937,a27f411cfeca86ff1ca9869eec3a12d38477b8fc18edd05af05d13f6a79fbcd4,pnwdrew,943285078285187201S
21170,2233908704276513927S,117549300,60ef299409c0899e75099086904e7e2dce8a10e93a3fff5bb944e7c55ecf2a8d,,943285078285187201S
21171,15987950774006526159S,119798487,4c69293a20ed8d710c231db47ff8fc437266c75b26ee3624a912b61af68ebf16,pool_wariner2_voting,943285078285187201S
21172,8586825088047268156S,135824246,c19f5d64da98cf843e357eab85726cfcb23f88fae30734a8b9138edbecf63ce7,,943285078285187201S
21173,5736700109170906927S,158570811,f5a61e3d18d555d49da5b9c5a2f183f7cfb545efa71abda24d82ece2e05a53bd,,943285078285187201S
21174,3631924791128351671S,172968334,ac1672fe2abb434d4996bfb87d2f559a638fd4b02944b4bf88baf7ed081a9271,,943285078285187201S
21175,3136212156902193574S,185297388,e805405fd82caf078334118ddd8260f5a335909813feb33604ffab894c80dcdd,,943285078285187201S
21176,10787545250762816979S,205000000,b6401f9637166f97a0c58a013e88a2318e1c137e31ce492555609a660fef75b2,,943285078285187201S
21177,1882655293553451363S,233879661,471bad28073057099b9cd5a111c1bfab4e5355cfa86d2ae7261f4ee1040a00bc,lamar,943285078285187201S
21178,17414216110421751415S,241995935,1a8432f292e9b9356052ab7339260e9f646544533400d4ce705ab0c1115bb379,ppan,943285078285187201S
21179,17575077089315147350S,241995935,5661662d7aa8c84bc787f2b57b7a3122b13ee5244e4b20bbe0994c4af5705d2c,subz3r0,943285078285187201S
21180,16059358455871335801S,252995935,8e4a88bcf937147b1eaacd9518948491ec79391ceab8e2790b3078f96881487b,shift_delegate_paris,943285078285187201S
21181,8695668425529813768S,270370808,e86cea19feb6bab6022ca9f2b33fdda8edaea2f1c9fe5de3221feb35d1f15ac8,densmirnov,943285078285187201S
21182,10616238559319900285S,272118218,c92571a039948ce263ed8a6ad7ec882db5e401b3be7976fc9ae3b265381b2cee,,943285078285187201S
21183,5449454790065333523S,301023471,11d530d476bbcf897940165914b8869e55499601df9b89ab39a1aba993b9b4da,ebola2,943285078285187201S
21184,14232035957254104488S,316674222,f521cbfd94578b2a1e2f50c6d77b95e32517cbb7b847274369408b29798487e4,bikeynab2,943285078285187201S
21185,17125014493952839425S,320563216,4bf34e369609755d5154ef9c9c9bafb117e03c5ca72bed5b0d35f189d60033fa,alelosbrigia,943285078285187201S
21186,13004549190303394008S,342188148,7cde45c858af96749063b299d397e07e5aa938d9c8276b6da6aeb597e7357b3a,,943285078285187201S
21187,1305426352879107252S,443135476,2eae9cb59fd470a835992cbeb4fe2b62c26cb51b8733f837de1cd8aa9bd50ad6,vrlc92,943285078285187201S
21188,3875880439064308758S,443135478,289c8305a17f5c47b4336b0c62aaa8cd3e62d65fefcee26d8497cca8ad4186ce,gigiua,943285078285187201S
21189,15802658987146954077S,445630944,224b0a8c20aabe1330798ba1acbfb03490fb9f35380b75f1fb76028bdea31e8f,godfather,943285078285187201S
21190,12652780598582308478S,451848412,69a8e9aec66660c00fc3445a051138256d2299baf202dd98355a382fc03bb203,swminer902,943285078285187201S
21191,8170186098985018995S,453333377,7b2e7df476da4aa6fba7fa790b856477c8d74d2cc789ad0531c4904b3b8958d7,kiashaan_win_node,943285078285187201S
21192,17611431206003190742S,455063277,e5578d6e444c3c2914920d6d404825f1f4cdb6bdceebec49bc1b46940f7ef52e,vo1d,943285078285187201S
21193,12038515215836666150S,459184059,c14b933cfc6bfacc3bf4525c3f630f40bfd899836f6385c35e82c7e96cbbe072,mulia23,943285078285187201S
21194,12047938523767013177S,461329405,310b92000caa46292e0eb3db441e8992b34a20cfbbe5cdcadd6935783a1f338d,,943285078285187201S
21195,1207104167701355841S,461443940,7334c1f6b0023d5b634162c06835f1d78979e1c8b53f1c8c0e823ade71c1f985,,943285078285187201S
21196,8608501552091746000S,476996775,18d1b236b98b02c464bbe057077c7dea32b4f519f573b4b2de57ea0634e64a7c,redsn0w.1,943285078285187201S
21197,18016259454945127616S,532339999,eab37fbeba38bf6651e43d433b9b99a8ceebf5b70e4fcae42d7e267545b41f3a,cosmos_vote,943285078285187201S
21198,206731614034794595S,533135475,22140c871dfdc530420726e63116cac803ab1768282fcbcdcba6146398766e4c,shift_pool,943285078285187201S
21199,17429014155969058037S,544620621,fd8f1c6cedb5c19bcdaa57d3cd1adb88fd5fe016e79ed2677ad75910bd1bc806,samuel_paulsun_2,943285078285187201S
21200,5056479278962172277S,592605485,3ea28b5dc149b77725eda5043cc1d5210c8d1f544c98b41f13558a29e7c00bc0,distro,943285078285187201S
21201,17619406925539291084S,600000141,f898093d817d06216651a3ae28eab41f46d2aab4569a93870cc7aa0b101a49d3,5thdimension,943285078285187201S
21202,8777339335417566371S,633509466,38013554f3fde8d0def4ab65e3b30aed215994df16d9a97da3cfc74d66b60381,hef911,943285078285187201S
21203,15987514189026265418S,643135475,402c500010fc73e53b104f5a2704f97d921a9e54f35b6d35b1b5f41b1cdc8eda,alexlab51,943285078285187201S
21204,10785018568872575553S,675235660,c0b0fe49823571f2cd2c568501891529cecfa1c9f412e2d896db16e1b9917277,,943285078285187201S
21205,3898839290424801656S,998144146,ae3a22cac4b9022e8c699adbbc47aebbefdef2ae88223ebaa002a7c8250c7c6b,,943285078285187201S
21206,17851873654818657825S,1033639691,4603a673a0bd2cdabf7e6bb94c83a925e51d44040b29a50557c10eb735e2429b,domgravel,943285078285187201S
21207,17281689472665427274S,1201730004,6284666ee3d48481e6d7177ceda73a89d31add56ad99db2a9adba9518ec96b8e,,943285078285187201S
21208,5045008709835863321S,1445478986,2afe39a6b42837147d61f2a10b7d0f849013d33825013621c02e359a06e76373,,943285078285187201S
21209,7662668868188083563S,1557190612,e05dc12463fe12a429d6c708ee3955fb32f80326e84c6f8cde7044bcb66b9ba6,,943285078285187201S
21210,17688865274499765764S,1872237617,b5becd54c1d7f547cb1349f0a52de8aa13818c6bcb1802950e5da01415539e9f,gr33ndrag0n,943285078285187201S
21211,10563353608244480137S,2292145383,7942654576a70d2f54840b7398b9491275fae7259da0806ea4148084292929e3,shiftspider2,943285078285187201S
21212,8779745755250905207S,2533135475,d461d302faa0d08d1e2e2e28a71a61ae1f42f8ef1d5d222bfe43aabf10e94395,hippob,943285078285187201S
21213,10144909537938459289S,3254335010,841078eda030471c43a8ad8fd09c53a0a349e3b3ed57094c9f03bf9bf9880293,,943285078285187201S
21214,6865789547844440686S,3328622838,b1e559a2015b124bb2bf3a321fb68504ce7294ebfcf95c17581deb1b48be78b9,,943285078285187201S
21215,3359101448749248715S,3832135475,1630938cf990359a55999400711e97c51c3aa4134f3a64f3276569f4218be0c2,,943285078285187201S
21216,11955349693672965803S,3841080313,7f797a34b5e5dad96c8e702c716fc2e047e98f3124505fb67275d683b1bb77e1,,943285078285187201S
21217,13228518305401135767S,3900280536,8df007fee92082bb0edf3cd40b966e98fec7f96fb73893845d9b98d8d29601e4,casp3r,943285078285187201S
21218,16168685798364651460S,4662656744,f737253703fc13584bcfd56d176cf2e5eba60388d643faed144bba73fc00d1ad,starlord_voting,943285078285187201S
21219,16613104023261046418S,5008471615,1fce5cc1fa0190e5d2a87c7440e91c19ef8bff649816e4206d0c1e47504a62da,,943285078285187201S
21220,12614689244490247223S,6282799470,55ee9dd22d1c818de90e08d4d1e0de189dcc7e6c8a5fd84e3166e470ddc44ad2,,943285078285187201S
21221,17920703499994572092S,6603051057,25ad785deb0008af22b9735cfd575eac14c93b26f02b157f4ab892c44eabd124,heisenberg2,943285078285187201S
21222,11383390428861948883S,7154533449,1fbec6163f88a37ab0afab211e4ea39baa179bd74bcbe55a784519854d1231ce,,943285078285187201S
21223,12137934182339645185S,9473565969,803ad26d11bbb3ab44244f3031839949434dccb8d2bd450daa1afcac7978467b,iloveshift,943285078285187201S
21224,9449227620415936880S,9699000000,4863cb9d796a8a3afe98f4925bd78b2d03ce707faa5c9b44b062921057c72d08,,943285078285187201S
21225,8846362633606532585S,10344313250,381544642079318602651d108776581e3d44998154a7059238fe6f5879e61b45,,943285078285187201S
21226,2135167307218581161S,10718214989,203812f86e3d75a165c98c0789e18b0dc262bb8479dd0d4954cff4cf8bfc4b44,sirius,943285078285187201S
21227,4490460469280866127S,10867707467,cde7b092e60ec430744dc544b6e6cc0aceb91324b6fe6a3189b57707148e6133,roicoin,943285078285187201S
21228,14459847580135147575S,11400000000,6d30be8de7c0162d4ffa978524c7a50cf9f554afcfc96883ecb984c823df0103,ron,943285078285187201S
21229,1048643971821703875S,11501643521,47a857070f8859b1fc4e80b7140866a6ba863cb246b7551f80caa1e2603299a1,yondz,943285078285187201S
21230,13821742652466895801S,12139973167,9842c539be7213d03b7b52ad9e1a3c913cfef206a4f975a03606c59891007adc,shiftspider,943285078285187201S
21231,14889278221670389848S,12687002701,2122be74d5d5c8b2da3268a4a9cece10bebfbffe44303f7a0429f83a7fa85bc2,shiftcow,943285078285187201S
21232,4708780514578907481S,14021571484,570ce6a70fae6c936ca12fb953c380a9bf2a0a62b4029bd8652f1c6bce1a6dcd,,943285078285187201S
21233,15513644341121285813S,16367275799,61df5874c1fcab8af248c268d6eb02cec9654ddf81761b0f46f8751127c56da6,,943285078285187201S
21234,12586116321731091673S,16900296967,03ac0551aeea935faa3d402529f875b714901c6ffb887c441e950078feea0ddc,neuthor,943285078285187201S
21235,10384570824096184799S,19698000000,c7175d1c62c54cab75633608568aa6989102e886a08ba490be64caf5c2607747,,943285078285187201S
21236,13651129144491004048S,22304429006,a0434a01e1b2a3ed388752af5d60e5344086c94978407ab85bdb56122239f4c1,shiftraider,943285078285187201S
21237,4895669772553333916S,25917131770,6428bce901a1558ea4f7640ccd14949bf9acd3b07a44c28df7a993dccf3e2939,guinew,943285078285187201S
21238,8758630224752443314S,26274395572,97a9a5f372a7f0339643b06abae5977ee85943d25853bb8d2edd94ddacdb8198,shiftraiderwallet,943285078285187201S
21239,10988796067841284361S,33818424328,66294964ba6b2f046998c0ca390019161ff3afe2a9adf1d6c80758037cded689,ebola,943285078285187201S
21240,4459269028626912056S,38039043584,ee5fc37fb488ff046cdaa4d9b3f48bb832d3947b44b402a52c2450e36db31132,wariner2,943285078285187201S
21241,180371882299437691S,38253373972,7daa83e185742935a6bdd8a919b34d16a366a9e7c2e5e71479e809f8f3d0bb1b,,943285078285187201S
21242,4556063719854360813S,41512205978,58e1340dadd72a14a292dd6978102827674788042b0f6fd43e75bea009dc68b4,seatrips2,943285078285187201S
21243,11698019401148428133S,44264621267,7b19e816aa9572dde43a72095b2086d0aca8219d8e26de2338dc6cc756833ab2,,943285078285187201S
21244,7204804685190637646S,45178605817,86d80164e64ab7a5d117bc0631e344793cd9997cd202737c0fc89a0902d66183,goldeneye,943285078285187201S
21245,14737181497474236490S,45755225103,11fd8f6db8ffa31c6197b70e2eab5730932cb17060482e8e0d528dd7b1a90566,,943285078285187201S
21246,7876956936945693367S,50320137601,30f34b1f3c13820698e65b60573d10b57d600f9468616e7401ea11df11afb80c,sio34,943285078285187201S
21247,9325998378347643411S,50590000000,834ce455b8996b0711048453cdbe9cc1f0c687bd06a16346fff1a2122a38e0c2,,943285078285187201S
21248,14922170555993722494S,51619225033,fcb0cff74d816466993916a70bf4deaf027c061ca91dfe68e8aedf316e71c182,wariner3,943285078285187201S
21249,18122207184714446037S,52215948865,1adb7ae5513571e912fbea2626902343cf089c49c172f51f2e8841e2e2c7a81f,kicken,943285078285187201S
21250,13557770842015532053S,52708396271,0fb1f2b6f7eda86cc8a7b9902d513debf46f9d7b9c6f4aa9286f9c7c2be9696b,,943285078285187201S
21251,2676281957185817911S,54698000000,72b933774a896e4caeac71217453bf1c2713b0fb8ec16a3c28b6ab1d8d2bb39f,,943285078285187201S
21252,9936082237517901919S,55912377914,9b1acff956fc9bbb3ca2e79ae4adce79f4eb2673ed4e3722ea96bc4be6250cec,gregoro,943285078285187201S
21253,10277200025943910098S,58910246286,1d5fd94b24a6e878e89b1ab7ecffb3274822d41415236b73361b4b069c644e19,,943285078285187201S
21254,17004980394951475465S,61001007498,93f9f076c4da59ec936c3aae54bd639bbd50c5b7712a2f9b7d29d8e32e61b3f3,,943285078285187201S
21255,16442601914030040568S,67997412462,0fa81b9628c77bc9c22aa68b586a859161688b59ce9a91a9e82c6f5e6430bf9e,kiashaan,943285078285187201S
21256,5158610555425958649S,69792256395,2299b82065a51e2b0adfb4569e5c9bced28c51be4162dc43020230bcb5be9d4f,,943285078285187201S
21257,13379783982392475050S,69899957872,ad49dd2b460863760c19babfbd1aed87b6de480b1312769db9c88a39a05498c2,,943285078285187201S
21258,1202102259685170158S,69944993792,32842c6e6fa4a960edb0cce49682a99338ac83d0b7f81beeaef1fa50024dc6a8,samuel_paulsun,943285078285187201S
21259,585710018947350625S,71710561050,100a6c8045f66e44498fd6edd7acb058aedd555f49345c5c78a46765f10691a2,,943285078285187201S
21260,5167961601919556070S,71963586792,db0500867f66d0372b836e1ae82c7de544635a881d70960b053f8a77c87bd34d,,943285078285187201S
21261,15076212223081702255S,87141115799,664d6d77918f025380c66e615b171f1dd59f30f819252706afc7a613117700c7,,943285078285187201S
21262,4209792614848044020S,87611898847,5e9a357664775246bb1af4f523c14033d8b2254db0b518a2a10b6b7ab34578de,,943285078285187201S
21263,13231177725519229649S,89533829974,50cfe91bf10acef5548ba71e2cdf18d3afefdc2e18c4cd9287f3c539159740dc,,943285078285187201S
21264,10856301809812467456S,92720934109,03afc8847746b5c464f9249f663bf75dd012f63d629d398f7949c1e7f6318ceb,heisenberg1995,943285078285187201S
21265,8834964563886874405S,93638302708,349c0105242b49e37763d831e9eec99361a6a5f3ddba0e9a28f3fb69ed70baab,scofield,943285078285187201S
21266,17370144303144262276S,94494067805,4a3bfd345d4819daad7a105b58ba843bb9cb402d2746d06729bc66b11528551e,,943285078285187201S
21267,12258930505762169260S,94597000000,b6d569c8af423d58d69e54b69fa3a69e970f7d854e922050247788c68e800201,,943285078285187201S
21268,13779940845675035190S,100250167107,16b1841fb55e1948fcdfc8c7f5fba09dab3907dafff06c704a4ae159ee1aa008,,943285078285187201S
21269,6902326645461217672S,102066410066,5a4087df79016918d76acea9ec495d8296c3acf9dba05bae49555657756b2ef5,ottobene,943285078285187201S
21270,3903790143144006470S,102769560206,05e1b05eba893afde1ca28bcf9bd2f638421388efb08929e87b8c5a47660e071,starlord,943285078285187201S
21271,2672282838209962781S,103451506539,51566c1582c48e1aed5b30d2fec3f783e9ba152e6048c6a19cfd9df64647a811,tharude,943285078285187201S
21272,16555345764431579083S,107321773891,feda56ddf08c9a558b475d1b5063148b6e6d112622afdfb59a808e5dda71865c,kiashaan_amz,943285078285187201S
21273,16487730005643945596S,119214964790,a655b50d491a884ad06f26e99a04b6e90d91af92f570a4dd19a87e07bb53c7e8,,943285078285187201S
21274,8007659058505211650S,126871949219,a8f16198ae4d3b37469d922b137e91372c960f25ac5f03aad7174c0fd5835925,,943285078285187201S
21275,1766834102751714593S,131305457209,fbc5e349f6957faeaf3370d14c25bcfd643c80f75789f718c496b1c90df28282,,943285078285187201S
21276,14108592501741588895S,134429432092,09f00906dcfd39a8d4c898bd0c4eabe43bb256d708cbdeaabed271529eb62d4d,timboslice,943285078285187201S
21277,11928538336447495247S,135283985639,63355ed06aa42db12a8a64019bc3dfadbf8e5144c388aa83ec3faa9f2b171a70,,943285078285187201S
21278,2970564630072021997S,136000555404,00f02927696239abeff32ffa45536b106b5a10af5a71181ca471fbd9af561cba,ondin,943285078285187201S
21279,11218049026330419435S,141645653594,3c22550f47e40e4ed961a06a5b91ec84a45d7693b86a1d8dba9bf53961428155,samuray2,943285078285187201S
21280,9430359601998205801S,147558621826,dfcdc2fd292a0e11c1565714ef1cbbfd9d3f5b3ba3a022647a08c00142e669cc,axente,943285078285187201S
21281,5861930039271542449S,154431682013,62cc380a88da08fee6f6d6cfa6e5f7a2996f90225f9d0f0170936430db9be7dd,vipertkd,943285078285187201S
21282,14647362440482351075S,156738416238,b6ee25ae2c409a04974f892e85cf1a6258af576fee10fe904f3c54d0df046e0f,,943285078285187201S
21283,2211651918230791127S,157110179712,34eac26cfb47618f2994c72bd27101ae24e9e829b3602b3426c596f905c37ebd,moolymagic,943285078285187201S
21284,16931220871332044490S,157773294386,bf3c6326b7c97592b713349d0f26c8ce4560bf6e8cb81594c81af4d426e1575a,oakey22,943285078285187201S
21285,1053746543974116753S,181838668766,fd3ea7a8f8f664449253dde17ae94187f9e5b60a6bea893bcb7a018f5394bfb5,,943285078285187201S
21286,7008365380549511087S,186358263506,b0845f053d31d7ef38cf4364687ba07321c9ca4c5cb2f9bacb6b36a5639d7f57,shiftcosmos,943285078285187201S
21287,12382181999476449415S,199417540213,3c3ab3441ee510e99e057dc0859d948c2ae078d803393737f3a45c053690a3a4,hongkie,943285078285187201S
21288,9272524151524082292S,199558206692,4cd73c512002b847bebb202b93fedf557debc6bd62c64ae958196546bb945268,,943285078285187201S
21289,8316299098303046931S,200464985327,b464419bc6aeb593a976e73dbf70c7c10912a827a049a155ca762ac3cf36d177,,943285078285187201S
21290,15411264051019796157S,206601981202,2ffcac1508dc5e880ff9d007bdab30999155c6a49e12229d38f76ebed5fc121c,rexy,943285078285187201S
21291,17587726261516814611S,215807349665,bff16f6e53aa136160de1e28a032624dc9f7ad13528ba03fe442dd12fbc872c4,,943285078285187201S
21292,13114668344160664662S,223916079952,6c51ae15a00d5845f290565cddbd4169846df03721a0ab70a30702a60fa6f98f,,943285078285187201S
21293,6405030413926155365S,223996195290,0390cee8bbcb2d3fe4efd6ebda71c265b89da7060c27caafa8bb1483019ccb4d,,943285078285187201S
21294,17586119063288853731S,224912103994,c50f6ee099a52702f31972aa17ce847e0087527ae11763362f56d6f68ab06c19,,943285078285187201S
21295,15506378572793905572S,226719897737,115e33f2731a8b7c944ba79740fb96d56683400dd347a997c02442c37d464347,swminer90,943285078285187201S
21296,12504801599891100026S,228006773037,e54dc80c2ffbbc956c45a1944e59611d76298e9369bee9d6469269ae8a859dda,,943285078285187201S
21297,5501254902873246658S,233242701945,120acb640c7a6ddb6953e0ebdb69b4ddbdada7759f070c753a6deaf55365bb20,,943285078285187201S
21298,16391665018776323496S,241088600297,e8420b9cc3ce9b3b0734b270e43b8716dcf530e72171f1e965584bf95cbc4501,,943285078285187201S
21299,5347712610992327283S,241242411941,7ac4dfa4e3313a59f629229bb10d9479ee559352944a8dc2fc07170ab331fd7b,forumfinance_voting,943285078285187201S
21300,15133100411994811836S,249680141226,38c03d0486a93630da7b20c8f90fab5b2fb76b43c4bca0a975d99fa9d2036f07,,943285078285187201S
21301,2766800214104853203S,264310575694,bbfc85df28189785e2676bbc2dc621919621d9ba36c61f5a16cfa09591c156e8,,943285078285187201S
21302,17084854920866971397S,268631808377,0111c9082cff5c5c04c28572de821bbcb24b7290d713b9d85f948c88815ad114,,943285078285187201S
21303,8504777334366111422S,280731360298,32b5f9cff4699fe900d5d64898465bfe40b98f463a5e40cbf06162a2e01f93e0,gatekeeper_vote,943285078285187201S
21304,6067937206682386488S,289147495117,cebb1d7adbfcd2e64de3ab1dc53a154d510b81b50fce3d27054d4d734fb3df7f,jamiec79_voting,943285078285187201S
21305,16728883373258802077S,304823138809,3ef0eb23c6e3fae88cd9e50a256f3e808de3d52730b7b48b2db7ca441f185fe7,,943285078285187201S
21306,8909782982051000850S,330098152803,ae5a40019796bb2b24942055bcbd3f3114836257d8334ab93046c8c24d1e3b28,redpool,943285078285187201S
21307,4247122096922201705S,336788144651,2c794cc2a0fa84017dbb189fa70358fb31e22786d4b08b0bc661b8b3a346c0fa,,943285078285187201S
21308,13236510448065713857S,341558243601,33ca02461b3948a66eacfc2098c81cb7194227a3d5b813b896fd42c883718319,,943285078285187201S
21309,4542133190361136128S,356933353129,cacbd3a1b30b1542c03db692b19ddc23eac052f15a7ef78cb470331cc79b33ce,,943285078285187201S
21310,3968637628733115688S,369443898995,814c76c58b21e41717dacd280baf00369d8264116c92052a656053e3aef20d10,wariner,943285078285187201S
21311,5957569542296945204S,398140909352,988c57bfd5d50721e38fe9cb17349c698ba4089130fbdc148d70ad0c8502f35f,testa_nera,943285078285187201S
21312,14706861753024051671S,404284633999,c167e0d44fc4aaf68a483b7abfc4cf343512ce9478aa834cf5064b330be9d5a9,,943285078285187201S
21313,17356592023969741130S,406044846799,fbe99bf0763ebf62b51d250721cd4eee97f05c77f12bbea2fd5b9b4f81e9f832,,943285078285187201S
21314,17924972906087441626S,429003926424,eaeea5b9e461a88c3e7b367175b20d8679d3207ffeac3aab9ede4563de735c77,,943285078285187201S
21315,3411723616350233081S,505412607189,60900719fc9c88bb26f29fed7bf5f4462e4539f0a41c98a8fd65f8f63fccafbf,ilgio,943285078285187201S
21316,18323570191592363566S,505962014788,51bcee7285210916d8ce1629932633fcb35ed48df8b2ed401dcd8fd3229d11b0,dafricash,943285078285187201S
21317,11452530329374201634S,510386527846,85008aa9131a0c84343c9179b5456b863e7bdda5b82656cfc5f9e5791259d225,,943285078285187201S
21318,11982473084712342342S,537275515638,101fb019f825ba98f26294f084acbb99710fb7591b639a4a5105c0f2778ec7cd,caoffee9,943285078285187201S
21319,4023417726412040369S,551138786960,6665dcfcb20338a77b6283f981426e9abb8e5de6740cdfd3324410181f9ffb2b,,943285078285187201S
21320,18403574026590621110S,559227198736,040338ba28f3a878275ec4f5b44612cf58c95bf3c0d25adbe009aead93e22d53,oro,943285078285187201S
21321,9897084410572604652S,559638304929,1888169261bb30b1d1e73d5b8142c367e5d71c1c39ca2680a62229cde940015f,corsaro,943285078285187201S
21322,12582779504681753073S,569422392411,8a2610ce7375d4912da7168a7d69c07d0ec77d0bd2d983be78c3849352d63b15,anamix_vote,943285078285187201S
21323,14660204684722399807S,577418412348,772c3e67f7cad46d01293042e20e5fd0e71b00cb25791faa038f208ee2c57e57,liskit,943285078285187201S
21324,11543012291603932074S,589404458108,f48472ec07a9a8fb0d3798d5260e168da582c7dc0e41e1aa6030c8c4d4c87d2f,oakey22_voting,943285078285187201S
21325,8423545393613159649S,601747212755,9ec83d66bfcbbb697f9971f5871fca9caea191869cdf238bb4b96a66158ecb2e,monaco_found,943285078285187201S
21326,3772752090797673389S,608971731085,99b860916fda85b027d004737da49c90548af718e3f4c23419412e118b60829a,karanslay,943285078285187201S
21327,3617550977764301965S,609171052313,3918f2b5bf5e4022c71a9285997655b4c9dc1675d116c753c934f6d095a12096,shiftspidervoting,943285078285187201S
21328,170136392713433140S,610038485434,8af4ad7b09a65d95ec0f7b506534f941275114c51e5ed32a701056824938af4d,techbytes,943285078285187201S
21329,15773155524407127430S,614116587077,4a947fac4073e9585aed7bfb571f32387b6caf7b5181f8c6e838abebaa360381,punkrock,943285078285187201S
21330,3429149862214959015S,646037550855,e254a8d2469c32f34c2df6c33d1b0d0fb8cab82f932bad2a9a3382d0b87202e6,gregoro_vote,943285078285187201S
21331,16082679936009756442S,672890234807,58c9c5cb6dc6d3bbb0a3a1a78481d83db2e82f70822a4090e98a36facf725f61,sneakyhipp0,943285078285187201S
21332,243992164644254193S,732077957389,cb51fbbd36e57f789bd51cd09da77d6daf00ad16f87dae4c67b933849c499531,wannabe_rotebaron,943285078285187201S
21333,8385499432433129661S,779656861551,09d452f44ffb1c5cc1fd5b085b071efa928c7fe868b0906e8b81ea3af7ce3a1a,necromatiz,943285078285187201S
21334,7613349101992284371S,785636504168,0fbd2e082d38976ca983f152e7a1b73c79855cde06deea0b03d45e2a024596ad,fanilla,943285078285187201S
21335,14687091744950430134S,793385772962,195d8b16711502387d5d18c032caecc23d6c5b99889f47019f92a6e7fc9cbf89,,943285078285187201S
21336,17202164608668356154S,802280034948,99eaa85d6a619c6fcf4f906a6f8a58c84456dd41faff8f201cadc975a740f99b,,943285078285187201S
21337,4132777636262503477S,829873412981,31d8d00d4a4ac312f72a2fec6bd41f3e5dc43a0696cea34816b88ec0f67bd469,anamix,943285078285187201S
21338,588729442703418437S,833635747630,aa335837c6798164938f40f8fd7ad741d39e4fb1dca76841f890b7aa3a894f6e,nuevax2,943285078285187201S
21339,17047213952582854284S,918816249945,e71a966d398e53516e9c3f6c3f779de8ac53a65c4393766249012f30babc7b0d,yondz_voting,943285078285187201S
21340,16885143243405910776S,928418420338,78fdd868fead0ae02269cf6dde57f27eb1009ef8af4ffff5588aaa1c45f77c9f,bioly,943285078285187201S
21341,6625945795024322632S,941556296005,990af655f056b88d212a8f33079f6622bf5ef326f3c0db7b9806f113d169ce6c,,943285078285187201S
21342,3715810936410758099S,947474799952,363407a9c19c05b2be1d9663acc43ea7971e3f4a0e0ed3248af0a76fe94628e2,exeric3,943285078285187201S
21343,14546983063895890443S,1020457007168,78149f6c0e856f721c922bbf075f9f5c7011556a337fbf52a5532ee245e06393,,943285078285187201S
21344,1337139138324153142S,1021429284538,22bd2f2e53287a60376ba8644e3032398caafb1d405e2aa1c117474011f81ef7,hagie_vote,943285078285187201S
21345,17377618494520047567S,1022660664957,347846a98a8299addd589a585ad5c0a6ef62657bdc57f7e494420b6f9c28cd50,,943285078285187201S
21346,15764926323130962824S,1028712001690,b267da508104365a7d1c90165a1cd092815182b382e8f62d8307c417b4981d26,cataoffee99,943285078285187201S
21347,13429318653173453932S,1035339983326,6c75a58c9eb76fbeab2c4a8f5fc4a42eac7f694b0e5a00c1d3bac87a6ab0f4f8,,943285078285187201S
21348,14156057994616021440S,1064653265356,7ba8d6990cf49d6f9dbae771a29855aedf3a9637e3ff692697c8fea68bb63be1,mrgr,943285078285187201S
21349,5411694269020566837S,1110458482554,8e70538c0d24b4b0b71ccd33e1ce734ce1879c3895d61294ffa0fc0681114fdb,,943285078285187201S
21350,14887190739278429995S,1131722475547,5d506b1dfeb3fb042f724787abb41082096e05da42a52a3db297314c79e75b1a,samuray,943285078285187201S
21351,1988643499093866084S,1132550150966,341f00821d92e74b05d380a5955f8d310fb63c0714dbff6e85a80787fc90ef96,,943285078285187201S
21352,2894235501622418878S,1137672328490,d0a75be1c7764ed5298ce241f8e57327d2690b112ef9821ee018410f9063613a,axi,943285078285187201S
21353,17740111341613835228S,1163606357253,25014d26c65abe9add921c00a1771f1bd00ef81b9351423c49e2ced072f43944,felix_delegate,943285078285187201S
21354,14376244240292753568S,1173749187556,61cb356da0dd7c176a871e30a9e0b2a03ff3a15db26fa8a1aadaf83d1f0ca4c9,popcornbag,943285078285187201S
21355,12971935946804193869S,1223518331711,a4bfdfcd85c37f4b492365e022adcf3b09cdb85aac6c78e95e284a39dcdd1959,,943285078285187201S
21356,6779940129774084670S,1248435615250,33d18303b205b39f47b1e7e8c2924fa59b89b2ae2c8c4b3b0cb8da591323bd11,slasheks,943285078285187201S
21357,1817868533720769718S,1270838472892,309434ba7c292e7ef60c537886d666ab1d5bfc522202af34c1d86bb5a0d96cfe,snatic,943285078285187201S
21358,9869767853617701075S,1304021519877,5d96e66f960f5019bc6e38c8497b619eefa0fafc23c822a201d1074d9a79f456,giogio,943285078285187201S
21359,12815339957224709902S,1316987798650,09cabe7b2ac9e351dafaeb1771eef65eeae46d4d8d882105ac132f076f4e5576,joelem,943285078285187201S
21360,12670108380237338481S,1319746581454,694a3f74ac77d2d5444ca40629e88f333b8062e7798db77cbfb76d7fba8a33a0,saluki,943285078285187201S
21361,13994007078162149063S,1322805863836,947a244c7274af678443df6e0b5bae6529a9aac06a7212cb0b445877b8d377bf,nuevax,943285078285187201S
21362,13151595859709519806S,1333241811295,50759583104f798d129e9181a95d77b05dfc3b02a33df8b217657983f1374148,,943285078285187201S
